order_id,customer_id,restaurant_id,agent_id,order_placed_at,order_accepted_at,order_delivered_at,order_status,total_amount,discount_amount,delivery_fee,tax_amount,final_amount,delivery_distance_km,estimated_delivery_time,actual_delivery_time,delivery_city,delivery_pincode,order_source,promo_code
ORD0001861,CUST039842,REST06760,AGENT01926,2026-05-12 11:26:48,2026-05-12 11:30:48,2026-05-12 12:10:48,DELIVERED,1378,226,40,68.9,1260.9,2.34,59,75,Kolkata,274598,ANDROID,PROMO0167
ORD0001862,CUST023489,REST03736,AGENT00192,2026-04-25 14:06:22,2026-04-25 14:14:22,2026-04-25 15:01:22,DELIVERED,1209,62,44,60.45,1251.45,8.93,56,64,Delhi,48163,WEB,PROMO0194
ORD0001863,CUST001299,REST00976,AGENT00469,2026-05-09 14:01:09,2026-05-09 14:04:09,2026-05-09 14:44:09,DELIVERED,493,299,65,24.65,283.65,10.22,60,40,Chennai,712764,IOS,PROMO0197
ORD0001864,CUST044308,REST08833,AGENT04619,2026-05-07 15:50:23,2026-05-07 15:54:23,2026-05-07 16:39:23,DELIVERED,533,55,43,26.65,547.65,8.46,47,54,Kolkata,717976,IOS,PROMO0109
ORD0001865,CUST011357,REST02799,AGENT04720,2026-04-15 11:42:20,2026-04-15 11:43:20,2026-04-15 12:22:20,CANCELLED,827,86,29,41.35,811.35,9.81,44,74,Hyderabad,972018,IOS,PROMO0293
ORD0001866,CUST039272,REST07813,AGENT00961,2026-04-30 02:33:27,2026-04-30 02:36:27,2026-04-30 03:20:27,DELIVERED,540,207,73,27.0,433.0,7.31,50,29,Gurgaon,87632,IOS,PROMO0296
ORD0001867,CUST020945,REST00904,AGENT01303,2026-04-28 08:21:34,2026-04-28 08:28:34,2026-04-28 09:05:34,CANCELLED,610,206,65,30.5,499.5,2.48,43,66,Jaipur,114250,WEB,PROMO0122
ORD0001868,CUST038939,REST05142,AGENT01679,2026-05-07 15:18:08,2026-05-07 15:27:08,2026-05-07 15:55:08,DELIVERED,301,168,76,15.05,224.05,8.74,36,70,Delhi,912452,IOS,PROMO0479
ORD0001869,CUST048132,REST03608,AGENT01633,2026-05-08 05:05:23,2026-05-08 05:07:23,2026-05-08 06:00:23,CANCELLED,1069,117,49,53.45,1054.45,11.68,56,58,Mumbai,462224,WEB,PROMO0174
ORD0001870,CUST016306,REST03407,AGENT03699,2026-05-07 23:38:43,2026-05-07 23:45:43,2026-05-08 00:35:43,CANCELLED,1418,75,34,70.9,1447.9,7.56,22,43,Pune,715107,WEB,PROMO0183
ORD0001871,CUST039229,REST03577,AGENT01969,2026-04-25 20:17:02,2026-04-25 20:19:02,2026-04-25 21:01:02,CANCELLED,1120,48,69,56.0,1197.0,2.55,24,35,Gurgaon,731254,IOS,PROMO0148
ORD0001872,CUST049455,REST09535,AGENT01236,2026-04-18 17:38:14,2026-04-18 17:47:14,2026-04-18 18:31:14,DELIVERED,739,262,60,36.95,573.95,3.85,30,35,Bangalore,995809,IOS,PROMO0435
ORD0001873,CUST040014,REST09167,AGENT02063,2026-04-16 02:59:25,2026-04-16 03:05:25,2026-04-16 03:59:25,DELIVERED,1482,210,59,74.1,1405.1,5.12,49,51,Bangalore,536895,WEB,PROMO0151
ORD0001874,CUST036083,REST07464,AGENT00952,2026-04-20 00:10:38,2026-04-20 00:14:38,2026-04-20 00:55:38,CANCELLED,1054,113,51,52.7,1044.7,11.17,35,23,Kolkata,27242,ANDROID,PROMO0321
ORD0001875,CUST031243,REST02779,AGENT01701,2026-05-04 11:29:29,2026-05-04 11:37:29,2026-05-04 12:30:29,DELIVERED,521,182,45,26.05,410.05,14.39,35,70,Hyderabad,915384,WEB,PROMO0116
ORD0001876,CUST030881,REST03047,AGENT04420,2026-04-16 15:49:04,2026-04-16 15:57:04,2026-04-16 16:42:04,DELIVERED,888,3,79,44.4,1008.4,6.21,46,20,Kolkata,906312,WEB,PROMO0121
ORD0001877,CUST002668,REST03039,AGENT00957,2026-04-19 01:48:00,2026-04-19 01:51:00,2026-04-19 02:20:00,CANCELLED,665,276,40,33.25,462.25,13.65,21,59,Kolkata,875687,IOS,PROMO0325
ORD0001878,CUST012749,REST04062,AGENT03560,2026-04-27 01:29:05,2026-04-27 01:35:05,2026-04-27 02:19:05,DELIVERED,275,71,80,13.75,297.75,9.49,52,61,Chennai,853230,ANDROID,PROMO0059
ORD0001879,CUST036568,REST02421,AGENT03108,2026-04-23 11:54:21,2026-04-23 12:02:21,2026-04-23 12:25:21,DELIVERED,230,40,65,11.5,266.5,12.56,40,22,Delhi,206206,IOS,PROMO0493
ORD0001880,CUST005826,REST01739,AGENT02187,2026-05-14 12:53:51,2026-05-14 13:02:51,2026-05-14 13:35:51,CANCELLED,906,166,77,45.3,862.3,6.38,26,27,Jaipur,875960,IOS,PROMO0316
ORD0001881,CUST030783,REST05472,AGENT02823,2026-04-16 16:01:07,2026-04-16 16:02:07,2026-04-16 17:01:07,DELIVERED,700,206,26,35.0,555.0,2.16,56,33,Jaipur,552120,ANDROID,PROMO0203
ORD0001882,CUST043380,REST00119,AGENT00598,2026-04-17 22:07:31,2026-04-17 22:15:31,2026-04-17 22:49:31,DELIVERED,947,53,28,47.35,969.35,3.58,52,46,Pune,91765,IOS,PROMO0196
ORD0001883,CUST001790,REST01487,AGENT04477,2026-05-08 00:45:37,2026-05-08 00:53:37,2026-05-08 01:15:37,CANCELLED,1436,179,77,71.8,1405.8,2.79,36,65,Bangalore,41684,IOS,PROMO0287
ORD0001884,CUST025672,REST07052,AGENT01915,2026-04-21 01:30:14,2026-04-21 01:33:14,2026-04-21 01:58:14,DELIVERED,266,265,78,13.3,92.3,8.83,51,75,Chennai,904778,WEB,PROMO0010
ORD0001885,CUST019879,REST00719,AGENT03527,2026-04-28 15:19:02,2026-04-28 15:25:02,2026-04-28 16:02:02,CANCELLED,1326,225,67,66.3,1234.3,5.41,44,45,Jaipur,152349,IOS,PROMO0494
ORD0001886,CUST002536,REST05400,AGENT04260,2026-05-11 20:20:37,2026-05-11 20:27:37,2026-05-11 21:08:37,DELIVERED,476,140,48,23.8,407.8,8.53,60,37,Hyderabad,74173,IOS,PROMO0301
ORD0001887,CUST008494,REST01356,AGENT00635,2026-05-12 12:26:12,2026-05-12 12:27:12,2026-05-12 12:58:12,CANCELLED,775,249,37,38.75,601.75,2.75,46,23,Kolkata,943511,IOS,PROMO0461
ORD0001888,CUST039110,REST02555,AGENT04925,2026-04-25 12:44:49,2026-04-25 12:48:49,2026-04-25 13:28:49,CANCELLED,399,11,33,19.95,440.95,3.08,52,33,Pune,243597,IOS,PROMO0027
ORD0001889,CUST045814,REST03865,AGENT01991,2026-04-25 21:06:18,2026-04-25 21:10:18,2026-04-25 21:32:18,CANCELLED,769,124,30,38.45,713.45,7.76,33,57,Kolkata,275868,WEB,PROMO0262
ORD0001890,CUST039731,REST00903,AGENT01576,2026-05-12 21:05:28,2026-05-12 21:10:28,2026-05-12 21:47:28,DELIVERED,1375,243,32,68.75,1232.75,5.32,38,50,Jaipur,977699,IOS,PROMO0415
ORD0001891,CUST021123,REST06696,AGENT00176,2026-05-12 08:18:00,2026-05-12 08:19:00,2026-05-12 08:45:00,DELIVERED,874,5,49,43.7,961.7,8.34,29,36,Kolkata,810501,ANDROID,PROMO0440
ORD0001892,CUST028186,REST07693,AGENT02284,2026-05-06 21:41:04,2026-05-06 21:49:04,2026-05-06 22:16:04,CANCELLED,1471,274,42,73.55,1312.55,6.33,40,29,Gurgaon,127418,WEB,PROMO0161
ORD0001893,CUST003362,REST00886,AGENT03553,2026-04-24 05:52:43,2026-04-24 05:53:43,2026-04-24 06:51:43,DELIVERED,432,3,26,21.6,476.6,11.42,54,32,Chennai,657331,ANDROID,PROMO0039
ORD0001894,CUST028325,REST08359,AGENT01574,2026-04-29 04:25:44,2026-04-29 04:28:44,2026-04-29 04:57:44,CANCELLED,481,270,49,24.05,284.05,5.01,41,40,Mumbai,423396,IOS,PROMO0216
ORD0001895,CUST004292,REST07900,AGENT04173,2026-05-04 20:31:34,2026-05-04 20:41:34,2026-05-04 21:26:34,CANCELLED,1207,235,30,60.35,1062.35,10.62,27,56,Jaipur,781072,ANDROID,PROMO0267
ORD0001896,CUST037856,REST07699,AGENT01943,2026-04-25 11:15:37,2026-04-25 11:16:37,2026-04-25 12:03:37,DELIVERED,1424,102,69,71.2,1462.2,4.54,32,53,Delhi,447146,ANDROID,PROMO0489
ORD0001897,CUST001921,REST04241,AGENT02972,2026-04-16 08:02:31,2026-04-16 08:09:31,2026-04-16 08:43:31,DELIVERED,1343,203,30,67.15,1237.15,2.32,39,51,Gurgaon,504333,ANDROID,PROMO0366
ORD0001898,CUST020029,REST04896,AGENT01563,2026-04-19 06:16:51,2026-04-19 06:17:51,2026-04-19 06:48:51,DELIVERED,205,253,41,10.25,3.25,9.58,53,69,Delhi,571055,IOS,PROMO0256
ORD0001899,CUST034375,REST08768,AGENT01834,2026-04-19 13:40:40,2026-04-19 13:50:40,2026-04-19 14:28:40,CANCELLED,982,60,37,49.1,1008.1,8.02,40,24,Kolkata,597093,ANDROID,PROMO0427
ORD0001900,CUST048863,REST00758,AGENT01049,2026-05-11 09:54:28,2026-05-11 09:57:28,2026-05-11 10:26:28,DELIVERED,395,160,37,19.75,291.75,12.03,41,36,Gurgaon,848980,WEB,PROMO0006
ORD0001901,CUST018739,REST06714,AGENT03554,2026-05-14 06:13:01,2026-05-14 06:21:01,2026-05-14 06:52:01,CANCELLED,1131,213,22,56.55,996.55,5.28,32,41,Delhi,60475,ANDROID,PROMO0389
ORD0001902,CUST014813,REST02319,AGENT02394,2026-04-30 20:17:38,2026-04-30 20:18:38,2026-04-30 20:38:38,CANCELLED,917,291,56,45.85,727.85,2.9,34,54,Chennai,998432,IOS,PROMO0239
ORD0001903,CUST045058,REST05030,AGENT04709,2026-05-09 22:08:48,2026-05-09 22:15:48,2026-05-09 22:50:48,CANCELLED,470,57,53,23.5,489.5,12.56,32,45,Hyderabad,699997,WEB,PROMO0441
ORD0001904,CUST047026,REST02892,AGENT00880,2026-05-13 09:03:21,2026-05-13 09:09:21,2026-05-13 09:55:21,DELIVERED,1402,215,33,70.1,1290.1,2.35,35,63,Pune,71366,WEB,PROMO0442
ORD0001905,CUST036652,REST00404,AGENT04649,2026-04-28 23:02:57,2026-04-28 23:10:57,2026-04-28 23:34:57,CANCELLED,702,131,50,35.1,656.1,4.59,52,58,Chennai,336199,WEB,PROMO0336
ORD0001906,CUST022199,REST08579,AGENT02268,2026-04-17 01:31:58,2026-04-17 01:34:58,2026-04-17 02:22:58,CANCELLED,725,278,47,36.25,530.25,1.82,33,33,Jaipur,572299,IOS,PROMO0095
ORD0001907,CUST016178,REST04366,AGENT00442,2026-04-23 17:48:05,2026-04-23 17:58:05,2026-04-23 18:41:05,CANCELLED,1261,290,35,63.05,1069.05,6.98,21,27,Kolkata,263112,IOS,PROMO0330
ORD0001908,CUST025340,REST06400,AGENT01513,2026-04-17 21:59:22,2026-04-17 22:09:22,2026-04-17 22:43:22,CANCELLED,629,3,27,31.45,684.45,13.83,47,34,Hyderabad,117581,WEB,PROMO0197
ORD0001909,CUST001579,REST01412,AGENT00248,2026-05-11 21:33:42,2026-05-11 21:34:42,2026-05-11 22:16:42,CANCELLED,597,42,43,29.85,627.85,6.66,51,44,Delhi,43569,WEB,PROMO0302
ORD0001910,CUST015356,REST09908,AGENT00847,2026-05-05 04:14:38,2026-05-05 04:19:38,2026-05-05 05:06:38,CANCELLED,1179,89,48,58.95,1196.95,3.84,48,65,Hyderabad,700149,ANDROID,PROMO0203
ORD0001911,CUST008242,REST08127,AGENT01735,2026-05-06 09:54:52,2026-05-06 09:58:52,2026-05-06 10:18:52,DELIVERED,1091,96,61,54.55,1110.55,2.71,60,43,Hyderabad,246821,ANDROID,PROMO0197
ORD0001912,CUST036262,REST00116,AGENT03144,2026-05-03 14:10:08,2026-05-03 14:18:08,2026-05-03 15:18:08,CANCELLED,606,174,68,30.3,530.3,11.58,42,50,Bangalore,321768,WEB,PROMO0223
ORD0001913,CUST044065,REST02289,AGENT00731,2026-05-06 14:25:07,2026-05-06 14:30:07,2026-05-06 15:02:07,DELIVERED,1061,274,45,53.05,885.05,3.23,28,62,Hyderabad,397980,WEB,PROMO0026
ORD0001914,CUST019744,REST08618,AGENT01649,2026-05-04 07:42:34,2026-05-04 07:52:34,2026-05-04 08:31:34,DELIVERED,991,67,33,49.55,1006.55,11.44,20,34,Jaipur,161814,WEB,PROMO0243
ORD0001915,CUST039713,REST07057,AGENT04313,2026-04-18 12:52:09,2026-04-18 12:54:09,2026-04-18 13:33:09,DELIVERED,448,170,78,22.4,378.4,5.27,50,40,Pune,588325,IOS,PROMO0371
ORD0001916,CUST026111,REST05753,AGENT01800,2026-04-15 06:41:06,2026-04-15 06:47:06,2026-04-15 07:42:06,CANCELLED,1230,45,47,61.5,1293.5,5.89,51,36,Delhi,553233,WEB,PROMO0499
ORD0001917,CUST029167,REST05005,AGENT03046,2026-04-30 13:40:52,2026-04-30 13:47:52,2026-04-30 14:21:52,CANCELLED,1093,25,61,54.65,1183.65,7.56,59,44,Pune,897767,IOS,PROMO0406
ORD0001918,CUST002884,REST08705,AGENT01654,2026-04-25 17:17:19,2026-04-25 17:27:19,2026-04-25 17:58:19,CANCELLED,262,29,35,13.1,281.1,6.74,41,64,Hyderabad,59857,WEB,PROMO0065
ORD0001919,CUST046942,REST04638,AGENT04689,2026-05-02 19:44:08,2026-05-02 19:51:08,2026-05-02 20:49:08,CANCELLED,1437,18,26,71.85,1516.85,8.76,43,59,Hyderabad,63837,WEB,PROMO0282
ORD0001920,CUST032245,REST05175,AGENT00820,2026-05-03 14:50:50,2026-05-03 14:52:50,2026-05-03 15:30:50,DELIVERED,735,215,53,36.75,609.75,11.71,54,65,Kolkata,620570,IOS,PROMO0293
ORD0001921,CUST001081,REST08084,AGENT03761,2026-04-23 15:03:37,2026-04-23 15:04:37,2026-04-23 15:56:37,DELIVERED,755,253,33,37.75,572.75,11.7,21,26,Jaipur,768126,IOS,PROMO0024
ORD0001922,CUST037857,REST02307,AGENT02687,2026-04-28 16:17:28,2026-04-28 16:23:28,2026-04-28 17:21:28,DELIVERED,400,300,32,20.0,152.0,3.97,40,68,Mumbai,913048,ANDROID,PROMO0123
ORD0001923,CUST020690,REST05817,AGENT00594,2026-04-15 19:35:14,2026-04-15 19:43:14,2026-04-15 20:39:14,DELIVERED,513,287,22,25.65,273.65,13.92,49,23,Delhi,32718,WEB,PROMO0229
ORD0001924,CUST018163,REST00011,AGENT01903,2026-04-26 10:06:24,2026-04-26 10:07:24,2026-04-26 11:03:24,DELIVERED,859,162,63,42.95,802.95,14.03,33,74,Pune,369048,IOS,PROMO0191
ORD0001925,CUST029096,REST08951,AGENT02670,2026-05-05 22:08:33,2026-05-05 22:16:33,2026-05-05 23:05:33,DELIVERED,274,273,42,13.7,56.7,14.78,58,52,Bangalore,927150,ANDROID,PROMO0389
ORD0001926,CUST017208,REST05856,AGENT00418,2026-05-02 02:21:42,2026-05-02 02:29:42,2026-05-02 03:27:42,CANCELLED,591,271,27,29.55,376.55,14.72,24,30,Hyderabad,977451,ANDROID,PROMO0079
ORD0001927,CUST023465,REST06408,AGENT00931,2026-05-02 06:57:54,2026-05-02 07:04:54,2026-05-02 07:37:54,DELIVERED,829,38,30,41.45,862.45,2.26,34,42,Kolkata,365842,ANDROID,PROMO0244
ORD0001928,CUST026249,REST02987,AGENT02796,2026-05-07 07:53:31,2026-05-07 07:54:31,2026-05-07 08:48:31,CANCELLED,1407,127,66,70.35,1416.35,1.62,55,42,Bangalore,43324,WEB,PROMO0042
ORD0001929,CUST013945,REST08824,AGENT01121,2026-04-27 11:31:04,2026-04-27 11:38:04,2026-04-27 12:13:04,DELIVERED,1229,157,33,61.45,1166.45,2.54,30,56,Kolkata,55058,IOS,PROMO0111
ORD0001930,CUST043027,REST05136,AGENT01773,2026-04-18 00:28:28,2026-04-18 00:29:28,2026-04-18 01:27:28,DELIVERED,782,266,66,39.1,621.1,10.97,46,50,Bangalore,10220,IOS,PROMO0114
ORD0001931,CUST020679,REST03256,AGENT00100,2026-04-16 03:58:37,2026-04-16 04:02:37,2026-04-16 04:27:37,DELIVERED,1132,217,45,56.6,1016.6,5.3,58,45,Chennai,269167,IOS,PROMO0025
ORD0001932,CUST029486,REST08011,AGENT02848,2026-04-21 20:28:59,2026-04-21 20:38:59,2026-04-21 21:09:59,CANCELLED,1215,220,69,60.75,1124.75,7.34,34,24,Mumbai,99349,WEB,PROMO0166
ORD0001933,CUST000912,REST03301,AGENT04273,2026-04-18 23:45:25,2026-04-18 23:46:25,2026-04-19 00:19:25,DELIVERED,725,50,77,36.25,788.25,12.58,38,43,Jaipur,18903,IOS,PROMO0498
ORD0001934,CUST012123,REST09201,AGENT02185,2026-05-12 11:49:03,2026-05-12 11:57:03,2026-05-12 12:51:03,DELIVERED,1148,91,61,57.4,1175.4,12.46,51,72,Bangalore,573505,ANDROID,PROMO0116
ORD0001935,CUST027509,REST07662,AGENT03677,2026-05-08 23:50:35,2026-05-08 23:54:35,2026-05-09 00:53:35,CANCELLED,810,23,47,40.5,874.5,1.3,33,71,Delhi,150141,ANDROID,PROMO0185
ORD0001936,CUST019224,REST07221,AGENT04370,2026-04-29 04:55:23,2026-04-29 04:58:23,2026-04-29 05:33:23,DELIVERED,703,229,72,35.15,581.15,10.59,39,60,Pune,972878,ANDROID,PROMO0104
ORD0001937,CUST001558,REST05336,AGENT03929,2026-04-29 21:12:54,2026-04-29 21:18:54,2026-04-29 21:55:54,DELIVERED,1389,290,67,69.45,1235.45,8.27,42,35,Pune,66782,WEB,PROMO0242
ORD0001938,CUST045165,REST04560,AGENT03419,2026-05-11 08:54:30,2026-05-11 08:59:30,2026-05-11 09:45:30,CANCELLED,680,168,30,34.0,576.0,5.2,37,46,Hyderabad,393103,WEB,PROMO0283
ORD0001939,CUST028658,REST07622,AGENT00599,2026-04-21 20:12:59,2026-04-21 20:22:59,2026-04-21 20:42:59,DELIVERED,517,178,28,25.85,392.85,14.78,55,37,Gurgaon,335962,IOS,PROMO0288
ORD0001940,CUST041070,REST04489,AGENT04876,2026-05-07 01:34:57,2026-05-07 01:37:57,2026-05-07 02:03:57,DELIVERED,1208,230,24,60.4,1062.4,8.58,22,56,Bangalore,654727,ANDROID,PROMO0462
ORD0001941,CUST034283,REST04689,AGENT01084,2026-04-18 12:37:12,2026-04-18 12:46:12,2026-04-18 13:21:12,CANCELLED,207,121,42,10.35,138.35,8.95,59,37,Jaipur,53708,IOS,PROMO0316
ORD0001942,CUST017530,REST02894,AGENT04965,2026-04-21 08:04:35,2026-04-21 08:10:35,2026-04-21 09:08:35,CANCELLED,1206,58,46,60.3,1254.3,4.77,58,23,Mumbai,202394,WEB,PROMO0270
ORD0001943,CUST031763,REST02986,AGENT02042,2026-04-25 21:59:00,2026-04-25 22:03:00,2026-04-25 22:25:00,CANCELLED,759,170,57,37.95,683.95,11.13,45,58,Pune,135022,WEB,PROMO0270
ORD0001944,CUST015343,REST09538,AGENT01256,2026-04-28 09:10:41,2026-04-28 09:15:41,2026-04-28 10:10:41,CANCELLED,1047,15,53,52.35,1137.35,2.34,56,37,Hyderabad,108735,ANDROID,PROMO0221
ORD0001945,CUST036041,REST08037,AGENT00675,2026-05-07 17:10:32,2026-05-07 17:16:32,2026-05-07 18:12:32,DELIVERED,269,113,69,13.45,238.45,6.42,31,39,Gurgaon,721227,WEB,PROMO0081
ORD0001946,CUST035351,REST04569,AGENT00240,2026-05-05 18:23:56,2026-05-05 18:28:56,2026-05-05 18:48:56,DELIVERED,651,284,32,32.55,431.55,2.56,23,21,Jaipur,796530,ANDROID,PROMO0393
ORD0001947,CUST043196,REST07751,AGENT04027,2026-05-08 19:52:39,2026-05-08 19:53:39,2026-05-08 20:36:39,CANCELLED,1243,279,27,62.15,1053.15,8.46,36,32,Chennai,523895,IOS,PROMO0174
ORD0001948,CUST027991,REST06538,AGENT04328,2026-05-14 01:51:51,2026-05-14 01:53:51,2026-05-14 02:17:51,CANCELLED,670,173,65,33.5,595.5,9.18,22,59,Chennai,892112,IOS,PROMO0199
ORD0001949,CUST008237,REST03960,AGENT01235,2026-04-23 11:33:43,2026-04-23 11:41:43,2026-04-23 12:03:43,DELIVERED,1114,24,22,55.7,1167.7,11.46,43,48,Bangalore,36844,WEB,PROMO0306
ORD0001950,CUST008776,REST08248,AGENT03921,2026-05-13 17:33:05,2026-05-13 17:42:05,2026-05-13 18:40:05,DELIVERED,824,11,73,41.2,927.2,14.74,36,36,Bangalore,296668,ANDROID,PROMO0183
ORD0001951,CUST023591,REST01688,AGENT02584,2026-05-08 21:25:40,2026-05-08 21:30:40,2026-05-08 22:07:40,CANCELLED,1217,80,50,60.85,1247.85,8.76,42,36,Mumbai,263512,WEB,PROMO0381
ORD0001952,CUST031191,REST07030,AGENT00539,2026-05-12 19:10:41,2026-05-12 19:19:41,2026-05-12 20:08:41,CANCELLED,1313,47,63,65.65,1394.65,14.51,50,23,Hyderabad,984869,IOS,PROMO0428
ORD0001953,CUST009146,REST01297,AGENT04049,2026-04-25 04:43:24,2026-04-25 04:53:24,2026-04-25 05:46:24,DELIVERED,434,9,68,21.7,514.7,4.12,22,71,Gurgaon,347227,ANDROID,PROMO0217
ORD0001954,CUST041221,REST06322,AGENT00082,2026-05-09 14:48:50,2026-05-09 14:49:50,2026-05-09 15:19:50,CANCELLED,206,270,53,10.3,-0.6999999999999993,14.85,28,52,Hyderabad,817372,WEB,PROMO0160
ORD0001955,CUST047490,REST09230,AGENT01912,2026-04-15 17:06:03,2026-04-15 17:15:03,2026-04-15 18:06:03,DELIVERED,1169,201,32,58.45,1058.45,3.69,37,61,Jaipur,993250,IOS,PROMO0407
ORD0001956,CUST019570,REST07890,AGENT02626,2026-04-26 13:40:09,2026-04-26 13:48:09,2026-04-26 14:08:09,CANCELLED,643,61,60,32.15,674.15,2.92,27,41,Chennai,942007,IOS,PROMO0443
ORD0001957,CUST017224,REST01139,AGENT03240,2026-05-11 19:16:02,2026-05-11 19:17:02,2026-05-11 19:37:02,CANCELLED,1401,104,42,70.05,1409.05,12.28,38,52,Jaipur,842965,ANDROID,PROMO0054
ORD0001958,CUST021312,REST06282,AGENT04834,2026-05-11 12:53:57,2026-05-11 12:55:57,2026-05-11 13:25:57,CANCELLED,994,195,39,49.7,887.7,8.81,34,51,Chennai,356716,IOS,PROMO0424
ORD0001959,CUST024576,REST09900,AGENT04658,2026-04-20 06:50:59,2026-04-20 06:57:59,2026-04-20 07:34:59,DELIVERED,1365,236,40,68.25,1237.25,4.12,44,32,Gurgaon,256499,WEB,PROMO0003
ORD0001960,CUST008723,REST06785,AGENT04437,2026-05-04 21:02:05,2026-05-04 21:10:05,2026-05-04 21:39:05,CANCELLED,975,282,41,48.75,782.75,9.43,43,72,Pune,340386,WEB,PROMO0015
ORD0001961,CUST011910,REST00544,AGENT02432,2026-04-29 02:11:34,2026-04-29 02:16:34,2026-04-29 02:48:34,CANCELLED,1272,173,44,63.6,1206.6,5.35,23,23,Jaipur,550966,IOS,PROMO0163
ORD0001962,CUST030839,REST00108,AGENT02039,2026-04-17 02:42:14,2026-04-17 02:50:14,2026-04-17 03:19:14,CANCELLED,894,252,39,44.7,725.7,1.04,34,71,Mumbai,74320,ANDROID,PROMO0401
ORD0001963,CUST030845,REST09230,AGENT01242,2026-04-24 17:58:25,2026-04-24 18:00:25,2026-04-24 18:56:25,DELIVERED,807,245,71,40.35,673.35,6.14,25,34,Gurgaon,461849,WEB,PROMO0366
ORD0001964,CUST003612,REST08728,AGENT03226,2026-05-02 20:38:10,2026-05-02 20:48:10,2026-05-02 21:11:10,DELIVERED,619,163,38,30.95,524.95,3.61,45,60,Delhi,70030,ANDROID,PROMO0105
ORD0001965,CUST000778,REST04955,AGENT01797,2026-05-07 07:00:17,2026-05-07 07:10:17,2026-05-07 07:46:17,CANCELLED,1213,208,75,60.65,1140.65,2.97,51,36,Hyderabad,643958,ANDROID,PROMO0264
ORD0001966,CUST037936,REST05102,AGENT00784,2026-05-09 20:50:33,2026-05-09 20:54:33,2026-05-09 21:30:33,DELIVERED,245,156,35,12.25,136.25,6.38,40,21,Pune,97149,WEB,PROMO0384
ORD0001967,CUST023831,REST03232,AGENT00003,2026-04-16 20:00:28,2026-04-16 20:07:28,2026-04-16 20:52:28,CANCELLED,1314,95,26,65.7,1310.7,14.69,54,66,Chennai,682667,IOS,PROMO0115
ORD0001968,CUST006321,REST08763,AGENT02055,2026-04-27 06:57:44,2026-04-27 07:03:44,2026-04-27 07:53:44,DELIVERED,688,273,67,34.4,516.4,9.9,45,55,Pune,153066,WEB,PROMO0386
ORD0001969,CUST017812,REST02740,AGENT02423,2026-04-15 23:56:30,2026-04-15 23:58:30,2026-04-16 00:19:30,CANCELLED,1361,115,79,68.05,1393.05,9.11,51,26,Hyderabad,549061,IOS,PROMO0476
ORD0001970,CUST001946,REST03834,AGENT03005,2026-05-12 17:15:49,2026-05-12 17:23:49,2026-05-12 17:58:49,DELIVERED,1057,252,61,52.85,918.85,8.23,57,55,Jaipur,936810,ANDROID,PROMO0473
ORD0001971,CUST034321,REST07508,AGENT00260,2026-04-22 02:16:05,2026-04-22 02:21:05,2026-04-22 02:43:05,DELIVERED,569,105,61,28.45,553.45,10.65,59,25,Gurgaon,266431,IOS,PROMO0335
ORD0001972,CUST036425,REST00828,AGENT01160,2026-04-26 12:15:47,2026-04-26 12:18:47,2026-04-26 13:14:47,DELIVERED,213,12,52,10.65,263.65,4.2,28,30,Chennai,297494,WEB,PROMO0184
ORD0001973,CUST012876,REST07480,AGENT03195,2026-04-15 05:12:29,2026-04-15 05:16:29,2026-04-15 06:08:29,DELIVERED,432,267,25,21.6,211.6,13.25,58,35,Kolkata,830333,IOS,PROMO0185
ORD0001974,CUST024769,REST07105,AGENT01548,2026-05-04 10:34:49,2026-05-04 10:40:49,2026-05-04 11:05:49,DELIVERED,1241,240,75,62.05,1138.05,1.14,31,54,Mumbai,639305,WEB,PROMO0319
ORD0001975,CUST013871,REST02770,AGENT03343,2026-04-17 00:32:47,2026-04-17 00:41:47,2026-04-17 01:25:47,CANCELLED,743,103,26,37.15,703.15,3.78,48,27,Jaipur,689755,WEB,PROMO0466
ORD0001976,CUST003861,REST06618,AGENT00373,2026-04-17 14:41:03,2026-04-17 14:51:03,2026-04-17 15:29:03,CANCELLED,1017,61,45,50.85,1051.85,12.52,51,73,Pune,83499,ANDROID,PROMO0335
ORD0001977,CUST024821,REST07988,AGENT03016,2026-05-02 11:26:30,2026-05-02 11:27:30,2026-05-02 11:58:30,DELIVERED,664,134,71,33.2,634.2,2.51,38,73,Gurgaon,559381,WEB,PROMO0453
ORD0001978,CUST037667,REST05253,AGENT04108,2026-05-02 12:34:27,2026-05-02 12:40:27,2026-05-02 13:39:27,DELIVERED,1094,187,60,54.7,1021.7,5.77,48,50,Mumbai,835269,WEB,PROMO0163
ORD0001979,CUST048470,REST02612,AGENT02582,2026-04-28 18:18:52,2026-04-28 18:28:52,2026-04-28 19:25:52,CANCELLED,393,251,45,19.65,206.65,13.67,46,73,Delhi,42670,WEB,PROMO0158
ORD0001980,CUST021729,REST03999,AGENT04560,2026-05-08 10:55:46,2026-05-08 11:03:46,2026-05-08 11:42:46,CANCELLED,1348,167,34,67.4,1282.4,14.62,55,23,Chennai,24248,IOS,PROMO0118
ORD0001981,CUST005210,REST08177,AGENT04545,2026-05-13 20:41:54,2026-05-13 20:51:54,2026-05-13 21:17:54,CANCELLED,1129,287,35,56.45,933.45,2.73,42,67,Bangalore,401847,ANDROID,PROMO0172
