order_item_id,order_id,item_name,category,quantity,unit_price,total_price,is_veg
ITEM00002060,ORD0000843,Chicken Burger,Fast Food,2,171,342,False
ITEM00002061,ORD0000844,Chicken Tikka,North Indian,1,201,201,False
ITEM00002062,ORD0000844,Vada Sambhar,South Indian,3,406,1218,True
ITEM00002063,ORD0000845,Kadhi Chawal,North Indian,3,175,525,True
ITEM00002064,ORD0000845,Dal Makhani,North Indian,1,370,370,True
ITEM00002065,ORD0000845,Chole Bhature,North Indian,3,166,498,True
ITEM00002066,ORD0000845,Vada Sambhar,South Indian,1,280,280,True
ITEM00002067,ORD0000846,Mango Shake,Beverages,1,337,337,True
ITEM00002068,ORD0000846,Paneer Butter Masala,North Indian,3,420,1260,True
ITEM00002069,ORD0000847,Farmhouse Pizza,Italian,2,299,598,True
ITEM00002070,ORD0000847,White Sauce Pasta,Italian,2,260,520,True
ITEM00002071,ORD0000847,Butter Naan,North Indian,3,211,633,True
ITEM00002072,ORD0000848,Rajma Chawal,North Indian,1,315,315,True
ITEM00002073,ORD0000848,Dal Makhani,North Indian,1,360,360,True
ITEM00002074,ORD0000849,Peri Peri Fries,Fast Food,3,95,285,True
ITEM00002075,ORD0000849,Cold Coffee,Beverages,3,279,837,True
ITEM00002076,ORD0000849,Masala Fries,Fast Food,1,125,125,True
ITEM00002077,ORD0000849,Chilli Paneer,Chinese,3,407,1221,True
ITEM00002078,ORD0000850,Red Sauce Pasta,Italian,2,111,222,True
ITEM00002079,ORD0000850,Chicken Burger,Fast Food,1,92,92,False
ITEM00002080,ORD0000850,Ice Cream Sundae,Desserts,2,158,316,True
ITEM00002081,ORD0000851,Chicken Biryani,North Indian,2,227,454,False
ITEM00002082,ORD0000852,Hyderabadi Biryani,North Indian,1,91,91,False
ITEM00002083,ORD0000852,White Sauce Pasta,Italian,2,123,246,True
ITEM00002084,ORD0000852,Hakka Noodles,Chinese,3,95,285,True
ITEM00002085,ORD0000852,Rajma Chawal,North Indian,3,220,660,True
ITEM00002086,ORD0000853,Paneer Butter Masala,North Indian,2,434,868,True
ITEM00002087,ORD0000853,Gulab Jamun,Desserts,2,279,558,True
ITEM00002088,ORD0000854,Gulab Jamun,Desserts,2,324,648,True
ITEM00002089,ORD0000854,Dal Makhani,North Indian,3,238,714,True
ITEM00002090,ORD0000855,Chilli Paneer,Chinese,1,346,346,True
ITEM00002091,ORD0000855,Ice Cream Sundae,Desserts,1,179,179,True
ITEM00002092,ORD0000855,Chilli Paneer,Chinese,3,261,783,True
ITEM00002093,ORD0000856,Hakka Noodles,Chinese,3,143,429,True
ITEM00002094,ORD0000857,Peri Peri Fries,Fast Food,3,449,1347,True
ITEM00002095,ORD0000857,Chole Bhature,North Indian,2,276,552,True
ITEM00002096,ORD0000858,Rajma Chawal,North Indian,3,266,798,True
ITEM00002097,ORD0000858,Manchurian,Chinese,2,237,474,True
ITEM00002098,ORD0000858,Red Sauce Pasta,Italian,1,254,254,True
ITEM00002099,ORD0000858,Veg Burger,Fast Food,3,181,543,True
ITEM00002100,ORD0000859,Chicken Biryani,North Indian,1,301,301,False
ITEM00002101,ORD0000859,Red Sauce Pasta,Italian,1,415,415,True
ITEM00002102,ORD0000859,Pav Bhaji,Fast Food,1,407,407,True
ITEM00002103,ORD0000860,Vada Sambhar,South Indian,3,341,1023,True
ITEM00002104,ORD0000860,Kadhi Chawal,North Indian,1,107,107,True
ITEM00002105,ORD0000860,Paneer Butter Masala,North Indian,2,358,716,True
ITEM00002106,ORD0000860,Chocolate Shake,Beverages,3,417,1251,True
ITEM00002107,ORD0000861,Manchurian,Chinese,2,436,872,True
ITEM00002108,ORD0000861,Manchurian,Chinese,1,104,104,True
ITEM00002109,ORD0000861,Pav Bhaji,Fast Food,3,383,1149,True
ITEM00002110,ORD0000862,Vada Sambhar,South Indian,2,347,694,True
ITEM00002111,ORD0000862,Mysore Dosa,South Indian,2,422,844,True
ITEM00002112,ORD0000862,Veg Burger,Fast Food,1,138,138,True
ITEM00002113,ORD0000863,Peri Peri Fries,Fast Food,3,302,906,True
ITEM00002114,ORD0000864,Dal Makhani,North Indian,1,117,117,True
ITEM00002115,ORD0000864,Vada Sambhar,South Indian,2,218,436,True
ITEM00002116,ORD0000864,Chocolate Shake,Beverages,3,367,1101,True
ITEM00002117,ORD0000864,Mysore Dosa,South Indian,1,441,441,True
ITEM00002118,ORD0000865,White Sauce Pasta,Italian,1,400,400,True
ITEM00002119,ORD0000866,Mango Shake,Beverages,2,412,824,True
ITEM00002120,ORD0000866,Mango Shake,Beverages,1,397,397,True
ITEM00002121,ORD0000866,Manchurian,Chinese,2,244,488,True
ITEM00002122,ORD0000866,Gulab Jamun,Desserts,1,447,447,True
ITEM00002123,ORD0000867,Tandoori Chicken,North Indian,2,220,440,False
ITEM00002124,ORD0000867,Paneer Butter Masala,North Indian,2,250,500,True
ITEM00002125,ORD0000868,Mysore Dosa,South Indian,3,145,435,True
ITEM00002126,ORD0000868,Pav Bhaji,Fast Food,3,439,1317,True
ITEM00002127,ORD0000869,Hyderabadi Biryani,North Indian,3,316,948,False
ITEM00002128,ORD0000870,Margherita Pizza,Italian,2,403,806,True
ITEM00002129,ORD0000870,Farmhouse Pizza,Italian,2,419,838,True
ITEM00002130,ORD0000870,Peri Peri Fries,Fast Food,1,145,145,True
ITEM00002131,ORD0000870,Gulab Jamun,Desserts,2,406,812,True
ITEM00002132,ORD0000871,Chocolate Shake,Beverages,1,380,380,True
ITEM00002133,ORD0000872,Ice Cream Sundae,Desserts,3,415,1245,True
ITEM00002134,ORD0000873,Vada Sambhar,South Indian,3,224,672,True
ITEM00002135,ORD0000873,Chicken Burger,Fast Food,3,384,1152,False
ITEM00002136,ORD0000873,Masala Dosa,South Indian,3,213,639,True
ITEM00002137,ORD0000874,White Sauce Pasta,Italian,3,204,612,True
ITEM00002138,ORD0000874,Pav Bhaji,Fast Food,1,108,108,True
ITEM00002139,ORD0000875,Brownie,Desserts,2,214,428,True
ITEM00002140,ORD0000875,Mango Shake,Beverages,2,429,858,True
ITEM00002141,ORD0000876,Hyderabadi Biryani,North Indian,3,330,990,False
ITEM00002142,ORD0000876,Schezwan Noodles,Chinese,3,171,513,True
ITEM00002143,ORD0000876,Farmhouse Pizza,Italian,3,109,327,True
ITEM00002144,ORD0000876,Butter Naan,North Indian,1,128,128,True
ITEM00002145,ORD0000877,Idli Sambhar,South Indian,1,329,329,True
ITEM00002146,ORD0000878,White Sauce Pasta,Italian,1,434,434,True
ITEM00002147,ORD0000879,Dal Makhani,North Indian,1,109,109,True
ITEM00002148,ORD0000879,Hyderabadi Biryani,North Indian,2,246,492,False
ITEM00002149,ORD0000879,Cold Coffee,Beverages,1,139,139,True
ITEM00002150,ORD0000879,Chilli Paneer,Chinese,1,88,88,True
ITEM00002151,ORD0000880,Peri Peri Fries,Fast Food,1,240,240,True
ITEM00002152,ORD0000881,Rajma Chawal,North Indian,2,83,166,True
ITEM00002153,ORD0000881,Rajma Chawal,North Indian,2,81,162,True
ITEM00002154,ORD0000881,Cold Coffee,Beverages,1,129,129,True
ITEM00002155,ORD0000882,Masala Fries,Fast Food,3,101,303,True
ITEM00002156,ORD0000883,Chicken Tikka,North Indian,1,387,387,False
ITEM00002157,ORD0000883,Red Sauce Pasta,Italian,2,159,318,True
ITEM00002158,ORD0000883,Kadhi Chawal,North Indian,1,379,379,True
ITEM00002159,ORD0000884,Kadhi Chawal,North Indian,2,378,756,True
ITEM00002160,ORD0000884,Hyderabadi Biryani,North Indian,3,307,921,False
ITEM00002161,ORD0000884,Gulab Jamun,Desserts,2,358,716,True
ITEM00002162,ORD0000884,Butter Naan,North Indian,1,320,320,True
ITEM00002163,ORD0000885,Veg Burger,Fast Food,3,432,1296,True
ITEM00002164,ORD0000886,Rasmalai,Desserts,2,135,270,True
ITEM00002165,ORD0000887,Idli Sambhar,South Indian,1,423,423,True
ITEM00002166,ORD0000887,Veg Biryani,North Indian,2,260,520,True
ITEM00002167,ORD0000888,Butter Naan,North Indian,2,341,682,True
ITEM00002168,ORD0000888,Peri Peri Fries,Fast Food,3,301,903,True
ITEM00002169,ORD0000889,Red Sauce Pasta,Italian,1,228,228,True
ITEM00002170,ORD0000889,Paneer Butter Masala,North Indian,1,288,288,True
ITEM00002171,ORD0000889,Dal Makhani,North Indian,3,283,849,True
ITEM00002172,ORD0000890,Kadhi Chawal,North Indian,1,417,417,True
ITEM00002173,ORD0000891,Chicken Burger,Fast Food,2,436,872,False
ITEM00002174,ORD0000891,Veg Burger,Fast Food,3,221,663,True
ITEM00002175,ORD0000891,Chicken Burger,Fast Food,2,81,162,False
ITEM00002176,ORD0000891,Chocolate Shake,Beverages,3,389,1167,True
ITEM00002177,ORD0000892,Masala Fries,Fast Food,2,209,418,True
ITEM00002178,ORD0000892,Hakka Noodles,Chinese,1,107,107,True
ITEM00002179,ORD0000892,Mango Shake,Beverages,2,154,308,True
ITEM00002180,ORD0000893,Manchurian,Chinese,3,199,597,True
ITEM00002181,ORD0000894,Paneer Butter Masala,North Indian,2,154,308,True
ITEM00002182,ORD0000895,Masala Fries,Fast Food,3,126,378,True
ITEM00002183,ORD0000895,Idli Sambhar,South Indian,3,273,819,True
ITEM00002184,ORD0000896,Red Sauce Pasta,Italian,1,405,405,True
ITEM00002185,ORD0000896,Peri Peri Fries,Fast Food,1,286,286,True
ITEM00002186,ORD0000896,White Sauce Pasta,Italian,1,171,171,True
ITEM00002187,ORD0000897,Vada Sambhar,South Indian,1,139,139,True
ITEM00002188,ORD0000897,Chicken Burger,Fast Food,1,353,353,False
ITEM00002189,ORD0000897,White Sauce Pasta,Italian,1,312,312,True
ITEM00002190,ORD0000898,Chocolate Shake,Beverages,2,182,364,True
ITEM00002191,ORD0000898,Masala Dosa,South Indian,1,370,370,True
ITEM00002192,ORD0000898,Chicken Biryani,North Indian,2,284,568,False
ITEM00002193,ORD0000899,Chole Bhature,North Indian,3,213,639,True
ITEM00002194,ORD0000899,Chocolate Shake,Beverages,3,134,402,True
ITEM00002195,ORD0000899,Idli Sambhar,South Indian,3,129,387,True
ITEM00002196,ORD0000900,Mysore Dosa,South Indian,1,389,389,True
ITEM00002197,ORD0000901,Hakka Noodles,Chinese,2,95,190,True
ITEM00002198,ORD0000901,Margherita Pizza,Italian,1,375,375,True
ITEM00002199,ORD0000901,Schezwan Noodles,Chinese,3,147,441,True
ITEM00002200,ORD0000902,White Sauce Pasta,Italian,3,311,933,True
ITEM00002201,ORD0000903,White Sauce Pasta,Italian,3,374,1122,True
ITEM00002202,ORD0000903,Farmhouse Pizza,Italian,1,336,336,True
ITEM00002203,ORD0000904,White Sauce Pasta,Italian,1,440,440,True
ITEM00002204,ORD0000904,Masala Fries,Fast Food,3,102,306,True
ITEM00002205,ORD0000905,Ice Cream Sundae,Desserts,3,162,486,True
ITEM00002206,ORD0000906,Vada Sambhar,South Indian,1,305,305,True
ITEM00002207,ORD0000907,Cold Coffee,Beverages,1,91,91,True
ITEM00002208,ORD0000907,Manchurian,Chinese,3,127,381,True
ITEM00002209,ORD0000907,Pav Bhaji,Fast Food,2,323,646,True
ITEM00002210,ORD0000908,Mango Shake,Beverages,2,232,464,True
ITEM00002211,ORD0000909,Veg Burger,Fast Food,2,394,788,True
ITEM00002212,ORD0000909,Cold Coffee,Beverages,1,342,342,True
ITEM00002213,ORD0000910,Peri Peri Fries,Fast Food,1,450,450,True
ITEM00002214,ORD0000910,Butter Naan,North Indian,2,219,438,True
ITEM00002215,ORD0000911,Kadhi Chawal,North Indian,2,149,298,True
ITEM00002216,ORD0000912,Margherita Pizza,Italian,2,229,458,True
ITEM00002217,ORD0000913,Paneer Butter Masala,North Indian,2,152,304,True
ITEM00002218,ORD0000913,Veg Biryani,North Indian,2,91,182,True
ITEM00002219,ORD0000913,Veg Biryani,North Indian,3,244,732,True
ITEM00002220,ORD0000914,Masala Fries,Fast Food,1,185,185,True
ITEM00002221,ORD0000914,Chilli Paneer,Chinese,2,217,434,True
ITEM00002222,ORD0000914,Chocolate Shake,Beverages,1,355,355,True
ITEM00002223,ORD0000915,Manchurian,Chinese,3,203,609,True
ITEM00002224,ORD0000915,Manchurian,Chinese,2,165,330,True
ITEM00002225,ORD0000915,Chilli Paneer,Chinese,1,310,310,True
ITEM00002226,ORD0000915,Margherita Pizza,Italian,2,154,308,True
ITEM00002227,ORD0000916,Peri Peri Fries,Fast Food,2,387,774,True
ITEM00002228,ORD0000916,Chocolate Shake,Beverages,2,138,276,True
ITEM00002229,ORD0000917,Masala Dosa,South Indian,1,307,307,True
ITEM00002230,ORD0000917,Red Sauce Pasta,Italian,3,131,393,True
ITEM00002231,ORD0000918,Mysore Dosa,South Indian,2,121,242,True
ITEM00002232,ORD0000918,Idli Sambhar,South Indian,3,131,393,True
ITEM00002233,ORD0000918,Rasmalai,Desserts,3,133,399,True
ITEM00002234,ORD0000919,Hyderabadi Biryani,North Indian,1,115,115,False
ITEM00002235,ORD0000919,Rasmalai,Desserts,3,359,1077,True
ITEM00002236,ORD0000919,Tandoori Chicken,North Indian,1,150,150,False
ITEM00002237,ORD0000920,Tandoori Chicken,North Indian,3,121,363,False
ITEM00002238,ORD0000921,Veg Biryani,North Indian,2,396,792,True
ITEM00002239,ORD0000921,Farmhouse Pizza,Italian,3,203,609,True
ITEM00002240,ORD0000921,Hyderabadi Biryani,North Indian,2,390,780,False
ITEM00002241,ORD0000921,Kadhi Chawal,North Indian,2,118,236,True
ITEM00002242,ORD0000922,Pav Bhaji,Fast Food,3,255,765,True
ITEM00002243,ORD0000922,Gulab Jamun,Desserts,1,103,103,True
ITEM00002244,ORD0000922,Manchurian,Chinese,1,157,157,True
ITEM00002245,ORD0000923,Rasmalai,Desserts,2,419,838,True
ITEM00002246,ORD0000924,Red Sauce Pasta,Italian,3,372,1116,True
ITEM00002247,ORD0000924,Chicken Burger,Fast Food,3,143,429,False
ITEM00002248,ORD0000924,Hyderabadi Biryani,North Indian,2,295,590,False
ITEM00002249,ORD0000924,Brownie,Desserts,2,382,764,True
ITEM00002250,ORD0000925,White Sauce Pasta,Italian,1,325,325,True
ITEM00002251,ORD0000925,Mysore Dosa,South Indian,2,173,346,True
ITEM00002252,ORD0000926,Red Sauce Pasta,Italian,1,98,98,True
ITEM00002253,ORD0000926,Hyderabadi Biryani,North Indian,1,426,426,False
ITEM00002254,ORD0000926,White Sauce Pasta,Italian,3,157,471,True
ITEM00002255,ORD0000927,Chole Bhature,North Indian,3,226,678,True
ITEM00002256,ORD0000928,Cold Coffee,Beverages,2,251,502,True
ITEM00002257,ORD0000928,Rajma Chawal,North Indian,3,405,1215,True
ITEM00002258,ORD0000928,Mango Shake,Beverages,3,309,927,True
ITEM00002259,ORD0000928,Butter Naan,North Indian,1,115,115,True
ITEM00002260,ORD0000929,Mysore Dosa,South Indian,2,80,160,True
ITEM00002261,ORD0000929,Veg Burger,Fast Food,2,101,202,True
ITEM00002262,ORD0000929,Chocolate Shake,Beverages,3,220,660,True
ITEM00002263,ORD0000930,Hyderabadi Biryani,North Indian,1,191,191,False
ITEM00002264,ORD0000930,Mysore Dosa,South Indian,1,283,283,True
ITEM00002265,ORD0000930,Rajma Chawal,North Indian,2,197,394,True
ITEM00002266,ORD0000930,Vada Sambhar,South Indian,3,185,555,True
ITEM00002267,ORD0000931,Dal Makhani,North Indian,2,222,444,True
ITEM00002268,ORD0000931,Schezwan Noodles,Chinese,2,257,514,True
ITEM00002269,ORD0000932,Hyderabadi Biryani,North Indian,2,355,710,False
ITEM00002270,ORD0000933,Chilli Paneer,Chinese,1,425,425,True
ITEM00002271,ORD0000933,Gulab Jamun,Desserts,3,119,357,True
ITEM00002272,ORD0000933,Chicken Biryani,North Indian,3,91,273,False
ITEM00002273,ORD0000934,Ice Cream Sundae,Desserts,2,204,408,True
ITEM00002274,ORD0000935,Rasmalai,Desserts,2,100,200,True
ITEM00002275,ORD0000936,Brownie,Desserts,3,99,297,True
ITEM00002276,ORD0000936,Chole Bhature,North Indian,3,173,519,True
ITEM00002277,ORD0000936,Tandoori Chicken,North Indian,3,428,1284,False
ITEM00002278,ORD0000936,Butter Naan,North Indian,1,403,403,True
ITEM00002279,ORD0000937,Chicken Burger,Fast Food,2,318,636,False
ITEM00002280,ORD0000937,Paneer Butter Masala,North Indian,1,88,88,True
ITEM00002281,ORD0000937,Tandoori Chicken,North Indian,3,128,384,False
ITEM00002282,ORD0000938,Chole Bhature,North Indian,2,394,788,True
ITEM00002283,ORD0000939,Gulab Jamun,Desserts,3,389,1167,True
ITEM00002284,ORD0000939,Veg Burger,Fast Food,2,85,170,True
ITEM00002285,ORD0000939,Mango Shake,Beverages,3,175,525,True
ITEM00002286,ORD0000940,Pav Bhaji,Fast Food,2,425,850,True
ITEM00002287,ORD0000940,Veg Burger,Fast Food,3,355,1065,True
ITEM00002288,ORD0000940,Cold Coffee,Beverages,1,159,159,True
ITEM00002289,ORD0000941,Veg Burger,Fast Food,3,184,552,True
ITEM00002290,ORD0000942,Manchurian,Chinese,3,162,486,True
ITEM00002291,ORD0000942,White Sauce Pasta,Italian,2,155,310,True
ITEM00002292,ORD0000942,Brownie,Desserts,1,90,90,True
ITEM00002293,ORD0000942,Vada Sambhar,South Indian,1,393,393,True
ITEM00002294,ORD0000943,Rasmalai,Desserts,2,285,570,True
ITEM00002295,ORD0000944,Chocolate Shake,Beverages,2,417,834,True
ITEM00002296,ORD0000944,Hakka Noodles,Chinese,1,364,364,True
ITEM00002297,ORD0000944,White Sauce Pasta,Italian,3,80,240,True
ITEM00002298,ORD0000944,Paneer Butter Masala,North Indian,3,369,1107,True
ITEM00002299,ORD0000945,Brownie,Desserts,3,119,357,True
ITEM00002300,ORD0000945,Rajma Chawal,North Indian,3,410,1230,True
ITEM00002301,ORD0000945,Ice Cream Sundae,Desserts,1,284,284,True
ITEM00002302,ORD0000945,Masala Dosa,South Indian,1,161,161,True
ITEM00002303,ORD0000946,Hyderabadi Biryani,North Indian,2,446,892,False
ITEM00002304,ORD0000946,Hyderabadi Biryani,North Indian,1,207,207,False
ITEM00002305,ORD0000947,Hakka Noodles,Chinese,2,415,830,True
ITEM00002306,ORD0000948,Chicken Biryani,North Indian,3,232,696,False
ITEM00002307,ORD0000948,Chocolate Shake,Beverages,3,347,1041,True
ITEM00002308,ORD0000948,Chocolate Shake,Beverages,2,289,578,True
ITEM00002309,ORD0000949,Mysore Dosa,South Indian,1,230,230,True
ITEM00002310,ORD0000949,Paneer Butter Masala,North Indian,3,438,1314,True
ITEM00002311,ORD0000949,Idli Sambhar,South Indian,3,357,1071,True
ITEM00002312,ORD0000949,Dal Makhani,North Indian,1,194,194,True
ITEM00002313,ORD0000950,Chocolate Shake,Beverages,3,335,1005,True
ITEM00002314,ORD0000950,Chilli Paneer,Chinese,3,86,258,True
ITEM00002315,ORD0000950,Cold Coffee,Beverages,2,140,280,True
ITEM00002316,ORD0000950,Chilli Paneer,Chinese,1,203,203,True
ITEM00002317,ORD0000951,Idli Sambhar,South Indian,2,306,612,True
ITEM00002318,ORD0000951,Idli Sambhar,South Indian,2,115,230,True
ITEM00002319,ORD0000951,Brownie,Desserts,2,417,834,True
ITEM00002320,ORD0000951,Margherita Pizza,Italian,2,115,230,True
ITEM00002321,ORD0000952,Schezwan Noodles,Chinese,2,233,466,True
ITEM00002322,ORD0000952,Peri Peri Fries,Fast Food,1,347,347,True
ITEM00002323,ORD0000952,Schezwan Noodles,Chinese,2,85,170,True
ITEM00002324,ORD0000953,Hyderabadi Biryani,North Indian,3,157,471,False
ITEM00002325,ORD0000954,Chicken Biryani,North Indian,2,384,768,False
ITEM00002326,ORD0000955,Tandoori Chicken,North Indian,2,331,662,False
ITEM00002327,ORD0000955,Rajma Chawal,North Indian,2,400,800,True
ITEM00002328,ORD0000955,Peri Peri Fries,Fast Food,1,245,245,True
ITEM00002329,ORD0000956,Veg Burger,Fast Food,3,161,483,True
ITEM00002330,ORD0000957,Ice Cream Sundae,Desserts,3,367,1101,True
ITEM00002331,ORD0000957,Chicken Biryani,North Indian,1,335,335,False
ITEM00002332,ORD0000958,Masala Fries,Fast Food,3,320,960,True
ITEM00002333,ORD0000959,Chole Bhature,North Indian,1,282,282,True
ITEM00002334,ORD0000960,Cold Coffee,Beverages,3,307,921,True
ITEM00002335,ORD0000961,Masala Dosa,South Indian,2,110,220,True
ITEM00002336,ORD0000961,Kadhi Chawal,North Indian,3,125,375,True
ITEM00002337,ORD0000961,Chilli Paneer,Chinese,1,170,170,True
ITEM00002338,ORD0000962,Chilli Paneer,Chinese,3,386,1158,True
ITEM00002339,ORD0000962,Cold Coffee,Beverages,2,281,562,True
ITEM00002340,ORD0000962,Chole Bhature,North Indian,1,131,131,True
ITEM00002341,ORD0000962,Dal Makhani,North Indian,2,440,880,True
ITEM00002342,ORD0000963,Pav Bhaji,Fast Food,2,97,194,True
ITEM00002343,ORD0000963,Mango Shake,Beverages,1,191,191,True
ITEM00002344,ORD0000963,Margherita Pizza,Italian,3,346,1038,True
ITEM00002345,ORD0000964,Ice Cream Sundae,Desserts,3,232,696,True
ITEM00002346,ORD0000964,Chilli Paneer,Chinese,1,109,109,True
ITEM00002347,ORD0000965,Rajma Chawal,North Indian,2,165,330,True
ITEM00002348,ORD0000966,Manchurian,Chinese,2,299,598,True
ITEM00002349,ORD0000966,Masala Fries,Fast Food,3,313,939,True
ITEM00002350,ORD0000966,Red Sauce Pasta,Italian,2,301,602,True
ITEM00002351,ORD0000967,Mango Shake,Beverages,1,101,101,True
ITEM00002352,ORD0000968,Kadhi Chawal,North Indian,3,90,270,True
ITEM00002353,ORD0000968,Red Sauce Pasta,Italian,1,180,180,True
ITEM00002354,ORD0000968,Dal Makhani,North Indian,3,143,429,True
ITEM00002355,ORD0000969,Paneer Butter Masala,North Indian,3,234,702,True
ITEM00002356,ORD0000969,Chole Bhature,North Indian,3,128,384,True
ITEM00002357,ORD0000969,Gulab Jamun,Desserts,3,414,1242,True
ITEM00002358,ORD0000970,Mango Shake,Beverages,2,228,456,True
ITEM00002359,ORD0000970,Butter Naan,North Indian,3,140,420,True
ITEM00002360,ORD0000970,White Sauce Pasta,Italian,1,318,318,True
ITEM00002361,ORD0000970,Pav Bhaji,Fast Food,1,116,116,True
ITEM00002362,ORD0000971,Kadhi Chawal,North Indian,1,85,85,True
ITEM00002363,ORD0000972,Hakka Noodles,Chinese,2,428,856,True
ITEM00002364,ORD0000972,Paneer Butter Masala,North Indian,1,203,203,True
ITEM00002365,ORD0000972,Manchurian,Chinese,3,150,450,True
ITEM00002366,ORD0000973,Tandoori Chicken,North Indian,2,282,564,False
ITEM00002367,ORD0000973,Manchurian,Chinese,2,268,536,True
ITEM00002368,ORD0000974,Mango Shake,Beverages,3,321,963,True
ITEM00002369,ORD0000974,Chocolate Shake,Beverages,2,311,622,True
ITEM00002370,ORD0000975,Mysore Dosa,South Indian,2,404,808,True
ITEM00002371,ORD0000975,Mango Shake,Beverages,1,319,319,True
ITEM00002372,ORD0000975,Butter Naan,North Indian,3,222,666,True
ITEM00002373,ORD0000976,Farmhouse Pizza,Italian,3,190,570,True
ITEM00002374,ORD0000976,Brownie,Desserts,3,391,1173,True
ITEM00002375,ORD0000976,Farmhouse Pizza,Italian,1,90,90,True
